workout_id,workout_start_time,workout_name,exercise_idx,exercise_title,muscle_group,equipment,set_index,set_type,weight_kg,reps,rpe,distance_meters,duration_seconds
Workout_014,2024-01-16 23:44:28,Chest,4,Lateral Leg Raises,glutes,none,2,normal,,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,4,Lateral Leg Raises,glutes,none,3,normal,,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,5,Decline Bench Press (Barbell),chest,barbell,1,normal,25.0,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,5,Decline Bench Press (Barbell),chest,barbell,2,normal,25.0,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,5,Decline Bench Press (Barbell),chest,barbell,3,normal,25.0,15.0,,,
Workout_014,2024-01-16 23:44:28,Chest,6,Chest Fly (Machine),chest,machine,1,normal,28.0,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,6,Chest Fly (Machine),chest,machine,2,normal,28.0,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,6,Chest Fly (Machine),chest,machine,3,normal,28.0,20.0,,,
Workout_014,2024-01-16 23:44:28,Chest,7,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,1,Warm Up,full_body,none,1,normal,,,,,381.0
Workout_015,2024-01-17 23:53:18,Legs 🦵,2,Squat (Barbell),quadriceps,barbell,1,normal,30.0,10.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,2,Squat (Barbell),quadriceps,barbell,2,normal,30.0,10.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,2,Squat (Barbell),quadriceps,barbell,3,normal,30.0,10.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,3,Deadlift (Smith Machine),glutes,machine,1,normal,20.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,3,Deadlift (Smith Machine),glutes,machine,2,normal,20.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,3,Deadlift (Smith Machine),glutes,machine,3,normal,20.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,4,Leg Extension (Machine),quadriceps,machine,1,normal,15.0,25.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,4,Leg Extension (Machine),quadriceps,machine,2,normal,15.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,4,Leg Extension (Machine),quadriceps,machine,3,normal,15.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,5,Lying Leg Curl (Machine),hamstrings,machine,1,normal,14.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,5,Lying Leg Curl (Machine),hamstrings,machine,2,normal,14.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,5,Lying Leg Curl (Machine),hamstrings,machine,3,normal,14.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,6,Calf Press (Machine),calves,machine,1,normal,50.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,6,Calf Press (Machine),calves,machine,2,normal,50.0,20.0,,,
Workout_015,2024-01-17 23:53:18,Legs 🦵,6,Calf Press (Machine),calves,machine,3,normal,50.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,1,Warm Up,full_body,none,1,normal,,,,,343.0
Workout_016,2024-01-19 23:49:01,Chest,2,Bench Press (Barbell),chest,barbell,1,normal,25.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,2,Bench Press (Barbell),chest,barbell,2,normal,25.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,2,Bench Press (Barbell),chest,barbell,3,normal,25.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,3,Incline Bench Press (Barbell),chest,barbell,1,normal,25.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,3,Incline Bench Press (Barbell),chest,barbell,2,normal,25.0,15.0,,,
Workout_016,2024-01-19 23:49:01,Chest,3,Incline Bench Press (Barbell),chest,barbell,3,normal,25.0,15.0,,,
Workout_016,2024-01-19 23:49:01,Chest,4,Decline Bench Press (Barbell),chest,barbell,1,normal,25.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,4,Decline Bench Press (Barbell),chest,barbell,2,normal,25.0,15.0,,,
Workout_016,2024-01-19 23:49:01,Chest,4,Decline Bench Press (Barbell),chest,barbell,3,normal,25.0,15.0,,,
Workout_016,2024-01-19 23:49:01,Chest,5,Chest Fly (Machine),chest,machine,1,normal,28.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,5,Chest Fly (Machine),chest,machine,2,normal,28.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,5,Chest Fly (Machine),chest,machine,3,normal,28.0,16.0,,,
Workout_016,2024-01-19 23:49:01,Chest,6,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,6,Hammer Curl (Dumbbell),biceps,dumbbell,2,normal,10.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,6,Hammer Curl (Dumbbell),biceps,dumbbell,3,normal,10.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,7,Bicep Curl (Cable),biceps,machine,1,normal,21.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,7,Bicep Curl (Cable),biceps,machine,2,normal,21.0,20.0,,,
Workout_016,2024-01-19 23:49:01,Chest,7,Bicep Curl (Cable),biceps,machine,3,normal,21.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,1,Warm Up,full_body,none,1,normal,,,,,424.0
Workout_017,2024-01-20 23:49:36,Back,2,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,2,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,2,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,3,Lat Pulldown (Cable),lats,machine,1,normal,28.0,30.0,,,
Workout_017,2024-01-20 23:49:36,Back,3,Lat Pulldown (Cable),lats,machine,2,normal,28.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,3,Lat Pulldown (Cable),lats,machine,3,normal,28.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,4,Seated Cable Row - V Grip (Cable),upper_back,machine,1,normal,28.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,4,Seated Cable Row - V Grip (Cable),upper_back,machine,2,normal,28.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,4,Seated Cable Row - V Grip (Cable),upper_back,machine,3,normal,28.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,5,Reverse Grip Lat Pulldown (Cable),lats,machine,1,normal,20.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,5,Reverse Grip Lat Pulldown (Cable),lats,machine,2,normal,20.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,5,Reverse Grip Lat Pulldown (Cable),lats,machine,3,normal,20.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,6,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,1,normal,10.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,6,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,2,normal,10.0,20.0,,,
Workout_017,2024-01-20 23:49:36,Back,6,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,3,normal,10.0,20.0,,,
Workout_018,2024-01-21 23:50:25,Legs,1,Warm Up,full_body,none,1,normal,,,,,447.0
Workout_018,2024-01-21 23:50:25,Legs,2,Goblet Squat,quadriceps,dumbbell,1,normal,10.0,20.0,,,
Workout_018,2024-01-21 23:50:25,Legs,2,Goblet Squat,quadriceps,dumbbell,2,normal,10.0,20.0,,,
Workout_018,2024-01-21 23:50:25,Legs,2,Goblet Squat,quadriceps,dumbbell,3,normal,10.0,15.0,,,
Workout_018,2024-01-21 23:50:25,Legs,3,Romanian Deadlift (Dumbbell),hamstrings,dumbbell,1,normal,20.0,15.0,,,
Workout_018,2024-01-21 23:50:25,Legs,3,Romanian Deadlift (Dumbbell),hamstrings,dumbbell,2,normal,20.0,15.0,,,
Workout_018,2024-01-21 23:50:25,Legs,3,Romanian Deadlift (Dumbbell),hamstrings,dumbbell,3,normal,20.0,15.0,,,
Workout_018,2024-01-21 23:50:25,Legs,4,Leg Extension (Machine),quadriceps,machine,1,normal,25.0,20.0,,,
Workout_018,2024-01-21 23:50:25,Legs,4,Leg Extension (Machine),quadriceps,machine,2,normal,25.0,20.0,,,
Workout_018,2024-01-21 23:50:25,Legs,4,Leg Extension (Machine),quadriceps,machine,3,normal,25.0,20.0,,,
Workout_018,2024-01-21 23:50:25,Legs,5,Lying Leg Curl (Machine),hamstrings,machine,1,normal,14.0,10.0,,,
Workout_018,2024-01-21 23:50:25,Legs,5,Lying Leg Curl (Machine),hamstrings,machine,2,normal,14.0,10.0,,,
Workout_018,2024-01-21 23:50:25,Legs,5,Lying Leg Curl (Machine),hamstrings,machine,3,normal,14.0,10.0,,,
Workout_018,2024-01-21 23:50:25,Legs,6,Lying Leg Raise,abdominals,none,1,normal,,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,447.0
Workout_019,2024-01-22 23:47:19,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,1,normal,25.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,2,normal,25.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,3,normal,25.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,4,Arnold Press (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,4,Arnold Press (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,4,Arnold Press (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,5,Upright Row (Barbell),shoulders,barbell,1,normal,25.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,5,Upright Row (Barbell),shoulders,barbell,2,normal,25.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,5,Upright Row (Barbell),shoulders,barbell,3,normal,25.0,20.0,,,
Workout_019,2024-01-22 23:47:19,Shoulder,6,Shoulder Press (Machine Plates),shoulders,machine,1,normal,2.5,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,1,Warm Up,full_body,none,1,normal,,,,,330.0
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,2,Lat Pulldown (Cable),lats,machine,1,normal,21.0,30.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,2,Lat Pulldown (Cable),lats,machine,2,normal,21.0,30.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,2,Lat Pulldown (Cable),lats,machine,3,normal,21.0,30.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,3,Chest Fly (Machine),chest,machine,1,normal,21.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,3,Chest Fly (Machine),chest,machine,2,normal,21.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,3,Chest Fly (Machine),chest,machine,3,normal,21.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,4,Iso-Lateral Row (Machine),upper_back,machine,1,normal,15.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,4,Iso-Lateral Row (Machine),upper_back,machine,2,normal,15.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,4,Iso-Lateral Row (Machine),upper_back,machine,3,normal,15.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,5,Iso-Lateral Chest Press (Machine),chest,machine,1,normal,15.0,15.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,5,Iso-Lateral Chest Press (Machine),chest,machine,2,normal,20.0,15.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,5,Iso-Lateral Chest Press (Machine),chest,machine,3,normal,20.0,15.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,6,Iso-Lateral High Row (Machine),lats,machine,1,normal,20.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,6,Iso-Lateral High Row (Machine),lats,machine,2,normal,20.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,6,Iso-Lateral High Row (Machine),lats,machine,3,normal,20.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,6,Iso-Lateral High Row (Machine),lats,machine,4,normal,20.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,7,Bicep Curl (Cable),biceps,machine,1,normal,21.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,7,Bicep Curl (Cable),biceps,machine,2,normal,21.0,20.0,,,
Workout_020,2024-02-11 23:17:40,Morning workout ☀️,7,Bicep Curl (Cable),biceps,machine,3,normal,21.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,1,Warm Up,full_body,none,1,normal,,,,,320.0
Workout_021,2024-02-13 23:51:51,Back,2,Lat Pulldown (Cable),lats,machine,1,normal,28.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,2,Lat Pulldown (Cable),lats,machine,2,normal,28.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,2,Lat Pulldown (Cable),lats,machine,3,normal,28.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,1,normal,42.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,2,normal,35.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,3,normal,35.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,4,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,4,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,4,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,5,Iso-Lateral High Row (Machine),lats,machine,1,normal,20.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,5,Iso-Lateral High Row (Machine),lats,machine,2,normal,20.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,5,Iso-Lateral High Row (Machine),lats,machine,3,normal,20.0,20.0,,,
Workout_021,2024-02-13 23:51:51,Back,6,Dumbbell Row,lats,dumbbell,1,normal,10.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,1,Warm Up,full_body,none,1,normal,,,,,335.0
Workout_022,2024-02-16 23:25:09,Chest,2,Bench Press (Barbell),chest,barbell,1,normal,25.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,2,Bench Press (Barbell),chest,barbell,2,normal,25.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,2,Bench Press (Barbell),chest,barbell,3,normal,25.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,3,Incline Bench Press (Barbell),chest,barbell,1,normal,25.0,15.0,,,
Workout_022,2024-02-16 23:25:09,Chest,3,Incline Bench Press (Barbell),chest,barbell,2,normal,25.0,15.0,,,
Workout_022,2024-02-16 23:25:09,Chest,3,Incline Bench Press (Barbell),chest,barbell,3,normal,25.0,10.0,,,
Workout_022,2024-02-16 23:25:09,Chest,4,Decline Bench Press (Barbell),chest,barbell,1,normal,25.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,4,Decline Bench Press (Barbell),chest,barbell,2,normal,25.0,13.0,,,
Workout_022,2024-02-16 23:25:09,Chest,4,Decline Bench Press (Barbell),chest,barbell,3,normal,25.0,15.0,,,
Workout_022,2024-02-16 23:25:09,Chest,5,Chest Fly (Machine),chest,machine,1,normal,28.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,5,Chest Fly (Machine),chest,machine,2,normal,28.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,5,Chest Fly (Machine),chest,machine,3,normal,28.0,16.0,,,
Workout_022,2024-02-16 23:25:09,Chest,6,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,6,Hammer Curl (Dumbbell),biceps,dumbbell,2,normal,10.0,20.0,,,
Workout_022,2024-02-16 23:25:09,Chest,6,Hammer Curl (Dumbbell),biceps,dumbbell,3,normal,10.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,1,Warm Up,full_body,none,1,normal,,,,,360.0
Workout_023,2024-02-17 23:25:00,Back,2,Lat Pulldown (Cable),lats,machine,1,normal,28.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,2,Lat Pulldown (Cable),lats,machine,2,normal,28.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,2,Lat Pulldown (Cable),lats,machine,3,normal,28.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,1,normal,42.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,2,normal,42.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,3,normal,42.0,15.0,,,
Workout_023,2024-02-17 23:25:00,Back,4,Lat Pulldown (Cable),lats,machine,1,normal,28.0,15.0,,,
Workout_023,2024-02-17 23:25:00,Back,4,Lat Pulldown (Cable),lats,machine,2,normal,28.0,10.0,,,
Workout_023,2024-02-17 23:25:00,Back,4,Lat Pulldown (Cable),lats,machine,3,normal,28.0,8.0,,,
Workout_023,2024-02-17 23:25:00,Back,5,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,5,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,5,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,6,Iso-Lateral High Row (Machine),lats,machine,1,normal,20.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,6,Iso-Lateral High Row (Machine),lats,machine,2,normal,20.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,7,Dumbbell Row,lats,dumbbell,1,normal,10.0,20.0,,,
Workout_023,2024-02-17 23:25:00,Back,7,Dumbbell Row,lats,dumbbell,2,normal,10.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,447.0
Workout_024,2024-02-18 23:35:39,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,1,normal,25.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,2,normal,25.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,2,Overhead Press (Barbell),shoulders,barbell,3,normal,25.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,4,Arnold Press (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,4,Arnold Press (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_024,2024-02-18 23:35:39,Shoulder,4,Arnold Press (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,1,Warm Up,full_body,none,1,normal,,,,,391.0
Workout_025,2024-02-19 23:22:45,Legs 🦵,2,Deadlift (Smith Machine),glutes,machine,1,normal,20.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,2,Deadlift (Smith Machine),glutes,machine,2,normal,20.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,2,Deadlift (Smith Machine),glutes,machine,3,normal,20.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,3,Leg Extension (Machine),quadriceps,machine,1,normal,15.0,25.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,3,Leg Extension (Machine),quadriceps,machine,2,normal,15.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,3,Leg Extension (Machine),quadriceps,machine,3,normal,15.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,4,Lying Leg Curl (Machine),hamstrings,machine,1,normal,14.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,4,Lying Leg Curl (Machine),hamstrings,machine,2,normal,14.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,4,Lying Leg Curl (Machine),hamstrings,machine,3,normal,14.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,5,Calf Press (Machine),calves,machine,1,normal,50.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,5,Calf Press (Machine),calves,machine,2,normal,50.0,20.0,,,
Workout_025,2024-02-19 23:22:45,Legs 🦵,5,Calf Press (Machine),calves,machine,3,normal,50.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,1,Warm Up,full_body,none,1,normal,,,,,332.0
Workout_026,2024-02-21 23:19:54,Back,2,Lat Pulldown (Cable),lats,machine,1,normal,28.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,2,Lat Pulldown (Cable),lats,machine,2,normal,28.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,2,Lat Pulldown (Cable),lats,machine,3,normal,28.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,1,normal,42.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,2,normal,42.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,3,normal,42.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,4,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,4,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,4,Seated Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,10.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,5,Lat Pulldown (Machine),lats,machine,1,normal,15.0,15.0,,,
Workout_026,2024-02-21 23:19:54,Back,5,Lat Pulldown (Machine),lats,machine,2,normal,15.0,15.0,,,
Workout_026,2024-02-21 23:19:54,Back,5,Lat Pulldown (Machine),lats,machine,3,normal,15.0,15.0,,,
Workout_026,2024-02-21 23:19:54,Back,6,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,1,normal,10.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,6,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,2,normal,10.0,20.0,,,
Workout_026,2024-02-21 23:19:54,Back,6,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,3,normal,10.0,20.0,,,
Workout_027,2024-02-25 23:29:02,Chest,1,Warm Up,full_body,none,1,normal,,,,,401.0
Workout_027,2024-02-25 23:29:02,Chest,2,Incline Bench Press (Barbell),chest,barbell,1,normal,30.0,20.0,,,
Workout_027,2024-02-25 23:29:02,Chest,2,Incline Bench Press (Barbell),chest,barbell,2,normal,30.0,15.0,,,
Workout_027,2024-02-25 23:29:02,Chest,2,Incline Bench Press (Barbell),chest,barbell,3,normal,30.0,15.0,,,
Workout_027,2024-02-25 23:29:02,Chest,3,Decline Bench Press (Barbell),chest,barbell,1,normal,30.0,15.0,,,
Workout_027,2024-02-25 23:29:02,Chest,3,Decline Bench Press (Barbell),chest,barbell,2,normal,30.0,15.0,,,
Workout_027,2024-02-25 23:29:02,Chest,3,Decline Bench Press (Barbell),chest,barbell,3,normal,30.0,9.0,,,
Workout_027,2024-02-25 23:29:02,Chest,4,Bench Press (Barbell),chest,barbell,1,normal,30.0,10.0,,,
Workout_027,2024-02-25 23:29:02,Chest,4,Bench Press (Barbell),chest,barbell,2,normal,30.0,10.0,,,
Workout_027,2024-02-25 23:29:02,Chest,5,Chest Fly (Machine),chest,machine,1,normal,28.0,20.0,,,
Workout_027,2024-02-25 23:29:02,Chest,5,Chest Fly (Machine),chest,machine,2,normal,28.0,20.0,,,
Workout_027,2024-02-25 23:29:02,Chest,5,Chest Fly (Machine),chest,machine,3,normal,28.0,20.0,,,
Workout_028,2024-02-27 23:35:47,Biceps 💪,1,Warm Up,full_body,none,1,normal,,,,,371.0
Workout_028,2024-02-27 23:35:47,Biceps 💪,2,Bicep Curl (Barbell),biceps,barbell,1,normal,20.0,20.0,,,
Workout_028,2024-02-27 23:35:47,Biceps 💪,2,Bicep Curl (Barbell),biceps,barbell,2,normal,20.0,20.0,,,
Workout_028,2024-02-27 23:35:47,Biceps 💪,2,Bicep Curl (Barbell),biceps,barbell,3,normal,20.0,20.0,,,
Workout_028,2024-02-27 23:35:47,Biceps 💪,3,Bicep Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,20.0,,,
