user_age,user_experience_num,user_goal_num,user_pref_time,user_equipment_num,user_lifestyle_load_num,energy_level,readiness_level,today_available_time,today_academic_load_num,workouts_completed_7d,workouts_skipped_7d,completion_rate_7d,current_streak_days,avg_completed_duration,too_difficult_freq,workout_duration,workout_difficulty_num,workout_goal_num,workout_intensity_num,workout_equipment_num,workout_recovery_demand,time_delta_mins,goal_matched,equipment_feasible,difficulty_matched,suitability_score,successful_completion,workout_id,dataset_type
22,1,3,45,1,3,1,4,20,3,0,0,0.5,6,12.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8669,1,W003,DEVELOPMENT_SYNTHETIC
25,2,4,30,2,3,3,5,20,3,2,3,0.4,12,20.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6292,1,W003,DEVELOPMENT_SYNTHETIC
21,1,3,10,1,1,1,2,15,1,5,1,0.8333333333333334,10,15.0,0.4,10,1,1,2,1,2,5,0.0,1.0,1.0,0.6816,1,W009,DEVELOPMENT_SYNTHETIC
25,1,3,15,2,2,4,1,15,2,1,1,0.5,11,25.0,0.4,15,2,5,2,2,3,0,0.0,1.0,1.0,0.8635,1,W008,DEVELOPMENT_SYNTHETIC
22,2,5,15,3,1,5,4,15,1,2,0,1.0,1,25.0,0.4,15,2,5,2,2,3,0,1.0,1.0,1.0,0.9091,1,W008,DEVELOPMENT_SYNTHETIC
22,3,4,45,3,3,1,4,15,3,3,4,0.42857142857142855,9,25.0,0.1,15,1,3,2,1,2,0,1.0,1.0,1.0,0.9124,1,W001,DEVELOPMENT_SYNTHETIC
26,1,6,20,2,3,1,3,20,3,3,3,0.5,1,25.0,0.25,15,2,5,2,2,3,5,1.0,1.0,0.0,0.777,1,W008,DEVELOPMENT_SYNTHETIC
21,2,4,20,1,1,4,3,45,1,1,4,0.2,3,20.0,0.4,15,1,2,1,1,1,30,0.0,1.0,1.0,0.1575,0,W003,DEVELOPMENT_SYNTHETIC
23,3,1,30,3,2,4,2,20,2,2,0,1.0,10,25.0,0.1,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6915,1,W003,DEVELOPMENT_SYNTHETIC
24,1,3,10,3,2,4,3,20,2,1,4,0.2,0,12.0,0.25,10,1,1,1,1,1,10,0.0,1.0,1.0,0.5072,0,W005,DEVELOPMENT_SYNTHETIC
18,3,1,45,1,1,1,3,15,1,0,4,0.0,3,12.0,0.1,15,2,5,2,2,3,0,0.0,0.0,1.0,0.3536,0,W008,DEVELOPMENT_SYNTHETIC
22,2,1,45,2,1,2,5,20,1,5,0,1.0,11,12.0,0.4,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6261,1,W008,DEVELOPMENT_SYNTHETIC
26,1,5,10,3,3,1,5,10,3,1,0,1.0,3,20.0,0.1,10,1,1,1,1,1,0,0.0,1.0,1.0,0.9739,1,W005,DEVELOPMENT_SYNTHETIC
20,2,4,10,3,2,3,3,20,2,0,1,0.0,7,25.0,0.0,25,2,4,3,1,4,5,1.0,1.0,1.0,0.8167,1,W004,DEVELOPMENT_SYNTHETIC
19,2,2,15,2,3,3,3,20,3,6,3,0.6666666666666666,5,15.0,0.1,10,1,1,2,1,2,10,0.0,1.0,1.0,0.6019,1,W009,DEVELOPMENT_SYNTHETIC
24,1,2,30,1,2,4,5,30,2,0,3,0.0,2,12.0,0.0,20,2,5,3,2,4,10,0.0,0.0,1.0,0.1245,0,W002,DEVELOPMENT_SYNTHETIC
18,2,1,30,2,1,4,1,20,1,4,0,1.0,10,20.0,0.4,20,2,4,2,2,3,0,0.0,1.0,1.0,0.7365,1,W007,DEVELOPMENT_SYNTHETIC
23,3,4,20,3,2,1,3,20,2,4,1,0.8,11,25.0,0.4,25,2,4,3,1,4,5,1.0,1.0,1.0,0.4511,0,W004,DEVELOPMENT_SYNTHETIC
23,3,6,30,3,3,4,2,15,3,0,0,0.5,8,20.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.7278,1,W003,DEVELOPMENT_SYNTHETIC
26,3,6,10,2,1,5,3,30,1,6,1,0.8571428571428571,0,12.0,0.25,25,2,4,3,1,4,5,0.0,1.0,1.0,0.6689,1,W004,DEVELOPMENT_SYNTHETIC
18,3,1,10,2,3,3,3,20,3,4,2,0.6666666666666666,1,12.0,0.0,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6878,1,W008,DEVELOPMENT_SYNTHETIC
23,3,1,30,3,1,2,5,20,1,5,4,0.5555555555555556,9,15.0,0.25,10,1,1,1,1,1,10,1.0,1.0,1.0,0.8539,1,W005,DEVELOPMENT_SYNTHETIC
24,3,1,15,3,3,5,2,10,3,2,4,0.3333333333333333,9,15.0,0.25,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6935,1,W008,DEVELOPMENT_SYNTHETIC
19,1,5,30,3,2,1,1,15,2,1,3,0.25,3,25.0,0.0,30,3,6,3,3,5,15,1.0,1.0,0.0,0.1178,0,W006,DEVELOPMENT_SYNTHETIC
26,3,4,45,2,3,4,3,20,3,3,3,0.5,7,25.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6707,1,W003,DEVELOPMENT_SYNTHETIC
20,3,3,30,1,2,5,5,15,2,5,1,0.8333333333333334,7,25.0,0.0,15,1,2,1,1,1,0,0.0,1.0,1.0,0.8438,1,W003,DEVELOPMENT_SYNTHETIC
19,2,6,30,1,3,1,3,20,3,2,0,1.0,8,15.0,0.0,30,3,6,3,3,5,10,1.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
18,2,1,30,2,2,2,2,20,2,3,0,1.0,4,20.0,0.1,15,1,2,1,1,1,5,0.0,1.0,1.0,0.7878,1,W003,DEVELOPMENT_SYNTHETIC
23,2,4,45,1,1,1,1,15,1,3,4,0.42857142857142855,4,25.0,0.25,20,2,4,2,2,3,5,1.0,0.0,1.0,0.3111,0,W007,DEVELOPMENT_SYNTHETIC
26,3,2,15,3,1,4,4,45,1,1,2,0.3333333333333333,1,25.0,0.4,25,2,4,3,1,4,20,0.0,1.0,1.0,0.2748,0,W004,DEVELOPMENT_SYNTHETIC
22,2,2,30,3,1,1,2,20,1,0,4,0.0,10,20.0,0.0,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5827,0,W009,DEVELOPMENT_SYNTHETIC
18,1,5,45,3,3,5,5,10,3,6,3,0.6666666666666666,8,12.0,0.0,10,1,1,2,1,2,0,0.0,1.0,1.0,0.7472,1,W009,DEVELOPMENT_SYNTHETIC
25,1,3,15,2,1,1,5,20,1,2,3,0.4,9,12.0,0.4,15,1,3,2,1,2,5,1.0,1.0,1.0,0.814,1,W001,DEVELOPMENT_SYNTHETIC
26,2,1,10,1,2,3,4,30,2,0,0,0.5,1,15.0,0.25,15,1,2,1,1,1,15,0.0,1.0,1.0,0.1437,0,W003,DEVELOPMENT_SYNTHETIC
24,2,3,20,1,1,2,1,20,1,2,1,0.6666666666666666,0,12.0,0.25,20,2,4,2,2,3,0,1.0,0.0,1.0,0.6223,1,W007,DEVELOPMENT_SYNTHETIC
22,2,5,20,1,2,4,1,15,2,1,1,0.5,12,15.0,0.4,10,1,1,2,1,2,5,0.0,1.0,1.0,0.6565,1,W009,DEVELOPMENT_SYNTHETIC
23,2,6,10,1,2,4,5,45,2,0,3,0.0,0,25.0,0.1,15,1,3,2,1,2,30,0.0,1.0,1.0,0.2055,0,W001,DEVELOPMENT_SYNTHETIC
21,3,1,10,3,3,5,2,15,3,4,3,0.5714285714285714,7,12.0,0.1,15,1,2,1,1,1,0,0.0,1.0,1.0,0.7863,1,W003,DEVELOPMENT_SYNTHETIC
24,3,1,45,1,1,5,4,15,1,0,3,0.0,9,20.0,0.1,15,1,3,2,1,2,0,0.0,1.0,1.0,0.7741,1,W001,DEVELOPMENT_SYNTHETIC
24,2,5,20,2,3,3,2,20,3,6,4,0.6,4,12.0,0.1,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5612,0,W009,DEVELOPMENT_SYNTHETIC
19,1,6,30,2,1,2,5,15,1,3,1,0.75,9,20.0,0.25,10,1,1,1,1,1,5,0.0,1.0,1.0,0.8105,1,W005,DEVELOPMENT_SYNTHETIC
23,2,4,20,2,1,2,4,20,1,2,0,1.0,11,15.0,0.0,25,3,3,3,2,4,5,1.0,1.0,0.0,0.5236,0,W010,DEVELOPMENT_SYNTHETIC
24,1,2,15,1,3,5,4,15,3,4,0,1.0,12,12.0,0.0,15,2,5,2,2,3,0,0.0,0.0,1.0,0.4441,0,W008,DEVELOPMENT_SYNTHETIC
23,1,4,45,2,2,4,2,15,2,0,3,0.0,5,15.0,0.4,15,1,3,2,1,2,0,1.0,1.0,1.0,0.9673,1,W001,DEVELOPMENT_SYNTHETIC
21,3,3,20,1,2,1,5,20,2,2,1,0.6666666666666666,3,25.0,0.25,15,1,3,2,1,2,5,1.0,1.0,1.0,0.8797,1,W001,DEVELOPMENT_SYNTHETIC
21,2,1,45,3,3,1,2,20,3,3,0,1.0,4,25.0,0.1,10,1,1,2,1,2,10,1.0,1.0,1.0,0.6744,1,W009,DEVELOPMENT_SYNTHETIC
20,3,3,45,3,3,1,5,10,3,5,0,1.0,2,20.0,0.1,10,1,1,2,1,2,0,0.0,1.0,1.0,0.7005,1,W009,DEVELOPMENT_SYNTHETIC
26,2,4,10,1,3,5,3,20,3,4,3,0.5714285714285714,0,25.0,0.0,30,3,6,3,3,5,10,0.0,0.0,1.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
25,2,2,45,2,1,4,3,15,1,5,1,0.8333333333333334,0,20.0,0.4,10,1,1,2,1,2,5,0.0,1.0,1.0,0.6528,1,W009,DEVELOPMENT_SYNTHETIC
23,2,2,15,1,2,1,5,10,2,5,1,0.8333333333333334,11,25.0,0.0,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
19,1,3,10,2,2,1,4,15,2,6,0,1.0,9,20.0,0.25,25,2,4,3,1,4,10,1.0,1.0,0.0,0.3154,0,W004,DEVELOPMENT_SYNTHETIC
23,2,5,10,1,2,5,2,15,2,6,4,0.6,9,25.0,0.0,15,2,5,2,2,3,0,1.0,0.0,1.0,0.5765,0,W008,DEVELOPMENT_SYNTHETIC
24,1,6,10,1,1,3,1,20,1,0,3,0.0,0,20.0,0.4,20,2,5,3,2,4,0,1.0,0.0,0.0,0.4921,0,W002,DEVELOPMENT_SYNTHETIC
22,3,5,10,1,3,4,4,10,3,4,3,0.5714285714285714,3,12.0,0.4,20,2,4,2,2,3,10,0.0,0.0,1.0,0.1287,0,W007,DEVELOPMENT_SYNTHETIC
23,2,2,10,3,3,1,4,20,3,2,4,0.3333333333333333,3,12.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.5994,0,W001,DEVELOPMENT_SYNTHETIC
20,3,6,15,1,3,5,3,15,3,3,3,0.5,11,25.0,0.1,25,2,4,3,1,4,10,0.0,1.0,1.0,0.2173,0,W004,DEVELOPMENT_SYNTHETIC
24,1,3,20,1,1,5,3,30,1,4,4,0.5,12,15.0,0.1,15,2,5,2,2,3,15,0.0,0.0,1.0,0.05,0,W008,DEVELOPMENT_SYNTHETIC
18,3,1,20,2,2,5,5,20,2,0,1,0.0,8,12.0,0.4,30,3,6,3,3,5,10,0.0,0.0,1.0,0.1537,0,W006,DEVELOPMENT_SYNTHETIC
23,1,3,10,3,1,2,4,20,1,5,3,0.625,9,20.0,0.25,25,3,3,3,2,4,5,1.0,1.0,0.0,0.4355,0,W010,DEVELOPMENT_SYNTHETIC
25,2,1,10,2,1,1,4,10,1,0,1,0.0,11,15.0,0.4,25,3,3,3,2,4,15,0.0,1.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
24,1,3,20,2,3,2,4,10,3,6,0,1.0,5,12.0,0.0,30,3,6,3,3,5,20,0.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
25,3,5,20,1,1,2,5,15,1,0,0,0.5,3,15.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.98,1,W003,DEVELOPMENT_SYNTHETIC
26,2,3,20,3,1,2,2,10,1,0,1,0.0,4,12.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.837,1,W003,DEVELOPMENT_SYNTHETIC
22,3,2,15,1,2,4,2,30,2,6,2,0.75,10,15.0,0.4,20,2,5,3,2,4,10,0.0,0.0,1.0,0.0748,0,W002,DEVELOPMENT_SYNTHETIC
26,1,5,15,1,1,4,3,30,1,4,3,0.5714285714285714,10,15.0,0.0,25,3,3,3,2,4,5,0.0,0.0,0.0,0.2377,0,W010,DEVELOPMENT_SYNTHETIC
23,1,6,15,3,2,2,1,20,2,6,2,0.75,2,25.0,0.1,20,2,5,3,2,4,0,1.0,1.0,0.0,0.5864,0,W002,DEVELOPMENT_SYNTHETIC
26,3,2,15,3,1,4,5,30,1,3,4,0.42857142857142855,7,15.0,0.25,30,3,6,3,3,5,0,0.0,1.0,1.0,0.6152,1,W006,DEVELOPMENT_SYNTHETIC
25,3,6,30,2,3,3,5,15,3,5,4,0.5555555555555556,10,12.0,0.1,25,2,4,3,1,4,10,0.0,1.0,1.0,0.2973,0,W004,DEVELOPMENT_SYNTHETIC
22,2,3,15,1,2,4,4,20,2,6,2,0.75,4,12.0,0.1,20,2,5,3,2,4,0,0.0,0.0,1.0,0.3385,0,W002,DEVELOPMENT_SYNTHETIC
18,2,1,15,3,2,4,5,30,2,3,3,0.5,7,25.0,0.4,30,3,6,3,3,5,0,0.0,1.0,1.0,0.7848,1,W006,DEVELOPMENT_SYNTHETIC
20,2,2,10,2,2,4,2,30,2,5,0,1.0,5,12.0,0.25,10,1,1,2,1,2,20,0.0,1.0,1.0,0.2924,0,W009,DEVELOPMENT_SYNTHETIC
21,3,6,20,3,1,1,1,10,1,2,0,1.0,8,15.0,0.25,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
21,2,4,20,2,2,5,2,30,2,0,2,0.0,4,20.0,0.4,20,2,4,2,2,3,10,1.0,1.0,1.0,0.6866,1,W007,DEVELOPMENT_SYNTHETIC
20,3,6,45,1,2,4,2,20,2,5,1,0.8333333333333334,7,15.0,0.4,15,2,5,2,2,3,5,1.0,0.0,1.0,0.3447,0,W008,DEVELOPMENT_SYNTHETIC
24,1,1,30,2,1,2,4,15,1,6,4,0.6,0,20.0,0.1,25,3,3,3,2,4,10,0.0,1.0,0.0,0.3787,0,W010,DEVELOPMENT_SYNTHETIC
23,2,3,30,3,1,3,2,45,1,3,3,0.5,12,20.0,0.25,25,3,3,3,2,4,20,1.0,1.0,0.0,0.353,0,W010,DEVELOPMENT_SYNTHETIC
23,3,5,15,1,1,5,5,45,1,3,1,0.75,6,12.0,0.4,25,2,4,3,1,4,20,0.0,1.0,1.0,0.2007,0,W004,DEVELOPMENT_SYNTHETIC
22,1,2,30,2,3,1,2,10,3,5,4,0.5555555555555556,2,12.0,0.4,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6488,1,W001,DEVELOPMENT_SYNTHETIC
21,1,3,20,1,2,2,3,20,2,4,0,1.0,7,12.0,0.25,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5599,0,W009,DEVELOPMENT_SYNTHETIC
20,1,5,30,2,2,1,2,20,2,3,3,0.5,11,12.0,0.4,25,2,4,3,1,4,5,0.0,1.0,0.0,0.3428,0,W004,DEVELOPMENT_SYNTHETIC
20,1,3,30,2,2,5,5,30,2,4,1,0.8,8,25.0,0.25,25,2,4,3,1,4,5,1.0,1.0,1.0,0.7713,1,W004,DEVELOPMENT_SYNTHETIC
21,1,5,30,2,1,5,3,45,1,3,3,0.5,9,12.0,0.0,10,1,1,1,1,1,35,0.0,1.0,1.0,0.1727,0,W005,DEVELOPMENT_SYNTHETIC
24,2,4,20,2,3,5,2,15,3,1,1,0.5,9,25.0,0.4,20,2,4,2,2,3,5,1.0,1.0,1.0,0.7984,1,W007,DEVELOPMENT_SYNTHETIC
24,1,4,10,3,3,1,2,10,3,2,4,0.3333333333333333,4,12.0,0.1,15,2,5,2,2,3,5,0.0,1.0,0.0,0.6228,1,W008,DEVELOPMENT_SYNTHETIC
19,3,2,10,1,2,5,3,45,2,3,1,0.75,4,15.0,0.0,15,2,5,2,2,3,30,0.0,0.0,1.0,0.05,0,W008,DEVELOPMENT_SYNTHETIC
24,1,5,30,3,3,3,4,10,3,3,0,1.0,0,20.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6553,1,W003,DEVELOPMENT_SYNTHETIC
25,3,1,30,3,2,1,1,20,2,5,1,0.8333333333333334,11,25.0,0.1,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6373,1,W008,DEVELOPMENT_SYNTHETIC
19,1,1,45,1,1,2,3,10,1,4,3,0.5714285714285714,2,12.0,0.0,10,1,1,1,1,1,0,1.0,1.0,1.0,0.98,1,W005,DEVELOPMENT_SYNTHETIC
18,2,3,15,2,1,5,2,45,1,5,0,1.0,10,12.0,0.4,10,1,1,1,1,1,35,0.0,1.0,1.0,0.0675,0,W005,DEVELOPMENT_SYNTHETIC
24,1,2,10,3,1,2,2,15,1,1,1,0.5,1,12.0,0.4,15,1,3,2,1,2,0,0.0,1.0,1.0,0.8046,1,W001,DEVELOPMENT_SYNTHETIC
21,2,5,10,1,3,1,2,20,3,1,0,1.0,6,12.0,0.25,30,3,6,3,3,5,10,1.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
26,3,6,15,1,3,4,4,10,3,1,1,0.5,1,20.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.5463,0,W003,DEVELOPMENT_SYNTHETIC
24,2,5,10,3,2,2,4,10,2,0,2,0.0,10,20.0,0.0,20,2,5,3,2,4,10,1.0,1.0,1.0,0.3829,0,W002,DEVELOPMENT_SYNTHETIC
19,2,3,30,2,3,5,5,10,3,2,0,1.0,9,20.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6314,1,W003,DEVELOPMENT_SYNTHETIC
25,1,1,20,3,3,1,3,10,3,4,4,0.5,7,25.0,0.1,10,1,1,2,1,2,0,1.0,1.0,1.0,0.8296,1,W009,DEVELOPMENT_SYNTHETIC
19,3,6,10,1,1,3,2,45,1,6,1,0.8571428571428571,9,12.0,0.0,15,1,2,1,1,1,30,0.0,1.0,1.0,0.1611,0,W003,DEVELOPMENT_SYNTHETIC
24,2,1,15,2,1,2,1,10,1,5,4,0.5555555555555556,7,20.0,0.1,10,1,1,1,1,1,0,1.0,1.0,1.0,0.98,1,W005,DEVELOPMENT_SYNTHETIC
22,3,1,30,1,3,1,2,20,3,2,2,0.5,3,15.0,0.0,25,2,4,3,1,4,5,0.0,1.0,1.0,0.1876,0,W004,DEVELOPMENT_SYNTHETIC
24,3,4,45,3,1,5,3,20,1,3,0,1.0,1,25.0,0.0,25,2,4,3,1,4,5,1.0,1.0,1.0,0.8468,1,W004,DEVELOPMENT_SYNTHETIC
19,3,5,15,1,1,2,5,20,1,6,1,0.8571428571428571,3,12.0,0.4,15,2,5,2,2,3,5,1.0,0.0,1.0,0.4636,0,W008,DEVELOPMENT_SYNTHETIC
24,1,1,15,3,1,2,5,10,1,2,2,0.5,9,25.0,0.1,10,1,1,1,1,1,0,1.0,1.0,1.0,0.98,1,W005,DEVELOPMENT_SYNTHETIC
20,1,2,30,2,2,4,4,45,2,4,4,0.5,11,25.0,0.1,15,2,5,2,2,3,30,0.0,1.0,1.0,0.1435,0,W008,DEVELOPMENT_SYNTHETIC
26,2,5,20,2,1,2,5,20,1,1,2,0.3333333333333333,6,25.0,0.25,15,2,5,2,2,3,5,1.0,1.0,1.0,0.7738,1,W008,DEVELOPMENT_SYNTHETIC
19,2,1,30,3,3,3,2,20,3,3,1,0.75,2,15.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6745,1,W001,DEVELOPMENT_SYNTHETIC
24,3,6,30,3,2,4,4,30,2,3,3,0.5,4,12.0,0.4,15,1,3,2,1,2,15,0.0,1.0,1.0,0.1389,0,W001,DEVELOPMENT_SYNTHETIC
24,2,5,15,3,1,3,3,45,1,5,2,0.7142857142857143,11,12.0,0.4,20,2,4,2,2,3,25,0.0,1.0,1.0,0.2356,0,W007,DEVELOPMENT_SYNTHETIC
23,1,4,10,1,2,1,2,15,2,4,3,0.5714285714285714,10,15.0,0.25,25,2,4,3,1,4,10,1.0,1.0,0.0,0.388,0,W004,DEVELOPMENT_SYNTHETIC
19,3,6,10,3,1,1,4,15,1,5,4,0.5555555555555556,1,15.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9313,1,W003,DEVELOPMENT_SYNTHETIC
26,2,2,45,3,2,4,5,30,2,5,3,0.625,12,12.0,0.0,25,3,3,3,2,4,5,0.0,1.0,1.0,0.6855,1,W010,DEVELOPMENT_SYNTHETIC
24,1,1,15,2,3,3,1,10,3,6,3,0.6666666666666666,0,12.0,0.0,20,2,4,2,2,3,10,0.0,1.0,0.0,0.5722,0,W007,DEVELOPMENT_SYNTHETIC
20,2,6,30,3,2,2,3,10,2,5,1,0.8333333333333334,3,25.0,0.1,10,1,1,2,1,2,0,0.0,1.0,1.0,0.732,1,W009,DEVELOPMENT_SYNTHETIC
21,2,5,15,3,1,1,2,10,1,2,3,0.4,7,12.0,0.1,20,2,5,3,2,4,10,1.0,1.0,1.0,0.458,0,W002,DEVELOPMENT_SYNTHETIC
19,1,1,20,2,1,3,1,20,1,3,3,0.5,10,12.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.5959,0,W001,DEVELOPMENT_SYNTHETIC
19,1,1,10,3,3,2,5,10,3,3,4,0.42857142857142855,8,20.0,0.4,15,2,5,2,2,3,5,0.0,1.0,0.0,0.6808,1,W008,DEVELOPMENT_SYNTHETIC
23,3,1,20,2,2,3,2,30,2,5,3,0.625,6,12.0,0.25,30,3,6,3,3,5,0,0.0,0.0,1.0,0.3797,0,W006,DEVELOPMENT_SYNTHETIC
20,1,5,30,2,3,1,5,10,3,6,4,0.6,4,15.0,0.25,15,2,5,2,2,3,5,1.0,1.0,0.0,0.7845,1,W008,DEVELOPMENT_SYNTHETIC
24,3,6,45,3,2,2,1,20,2,6,2,0.75,0,20.0,0.0,30,3,6,3,3,5,10,1.0,1.0,1.0,0.4163,0,W006,DEVELOPMENT_SYNTHETIC
24,2,4,30,1,3,5,1,15,3,3,3,0.5,10,12.0,0.4,10,1,1,1,1,1,5,0.0,1.0,1.0,0.5874,0,W005,DEVELOPMENT_SYNTHETIC
26,1,6,45,3,1,1,2,15,1,6,0,1.0,4,25.0,0.1,15,2,5,2,2,3,0,1.0,1.0,0.0,0.9462,1,W008,DEVELOPMENT_SYNTHETIC
21,2,5,15,3,3,2,2,20,3,5,0,1.0,1,25.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8408,1,W003,DEVELOPMENT_SYNTHETIC
25,2,1,20,2,1,1,2,20,1,5,3,0.625,1,20.0,0.1,25,3,3,3,2,4,5,0.0,1.0,0.0,0.3239,0,W010,DEVELOPMENT_SYNTHETIC
24,1,6,30,3,2,5,4,20,2,1,2,0.3333333333333333,1,20.0,0.0,20,2,5,3,2,4,0,1.0,1.0,1.0,0.9525,1,W002,DEVELOPMENT_SYNTHETIC
19,2,5,15,3,3,5,3,10,3,6,2,0.75,6,12.0,0.25,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6148,1,W001,DEVELOPMENT_SYNTHETIC
23,3,6,30,1,2,3,2,20,2,0,3,0.0,0,25.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.5796,0,W003,DEVELOPMENT_SYNTHETIC
20,1,1,30,2,3,5,3,10,3,5,0,1.0,9,20.0,0.25,10,1,1,2,1,2,0,1.0,1.0,1.0,0.8222,1,W009,DEVELOPMENT_SYNTHETIC
25,1,4,45,2,3,2,4,15,3,5,3,0.625,0,20.0,0.1,25,2,4,3,1,4,10,1.0,1.0,0.0,0.1803,0,W004,DEVELOPMENT_SYNTHETIC
20,1,4,10,3,3,4,4,15,3,6,1,0.8571428571428571,0,25.0,0.25,20,2,4,2,2,3,5,1.0,1.0,1.0,0.736,1,W007,DEVELOPMENT_SYNTHETIC
19,2,4,30,2,2,5,3,30,2,5,1,0.8333333333333334,11,25.0,0.0,15,1,2,1,1,1,15,0.0,1.0,1.0,0.2877,0,W003,DEVELOPMENT_SYNTHETIC
25,3,1,20,1,3,2,5,10,3,3,3,0.5,4,15.0,0.1,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
23,1,4,10,3,3,5,1,20,3,6,1,0.8571428571428571,6,25.0,0.1,15,1,3,2,1,2,5,1.0,1.0,1.0,0.8848,1,W001,DEVELOPMENT_SYNTHETIC
19,2,5,10,2,1,5,3,45,1,1,3,0.25,3,12.0,0.0,25,2,4,3,1,4,20,0.0,1.0,1.0,0.2106,0,W004,DEVELOPMENT_SYNTHETIC
20,2,2,45,2,3,4,1,15,3,6,3,0.6666666666666666,4,25.0,0.25,15,1,3,2,1,2,0,0.0,1.0,1.0,0.7452,1,W001,DEVELOPMENT_SYNTHETIC
26,1,5,30,1,1,2,1,20,1,4,4,0.5,7,20.0,0.0,25,3,3,3,2,4,5,0.0,0.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
22,2,3,30,2,3,5,2,10,3,2,0,1.0,11,15.0,0.4,15,1,3,2,1,2,5,1.0,1.0,1.0,0.82,1,W001,DEVELOPMENT_SYNTHETIC
19,3,2,30,3,3,5,5,20,3,5,0,1.0,12,15.0,0.0,15,1,2,1,1,1,5,1.0,1.0,1.0,0.7981,1,W003,DEVELOPMENT_SYNTHETIC
25,3,6,45,1,1,3,1,15,1,1,4,0.2,3,15.0,0.0,10,1,1,2,1,2,5,0.0,1.0,1.0,0.7052,1,W009,DEVELOPMENT_SYNTHETIC
22,1,1,45,1,1,3,5,20,1,3,0,1.0,3,20.0,0.0,10,1,1,2,1,2,10,1.0,1.0,1.0,0.7057,1,W009,DEVELOPMENT_SYNTHETIC
25,3,1,15,3,2,3,5,30,2,4,4,0.5,8,15.0,0.0,15,1,3,2,1,2,15,0.0,1.0,1.0,0.2075,0,W001,DEVELOPMENT_SYNTHETIC
21,1,3,20,1,1,2,5,20,1,1,4,0.2,5,20.0,0.1,25,3,3,3,2,4,5,1.0,0.0,0.0,0.0818,0,W010,DEVELOPMENT_SYNTHETIC
24,1,2,20,3,2,2,4,15,2,0,2,0.0,10,25.0,0.1,10,1,1,2,1,2,5,0.0,1.0,1.0,0.6472,1,W009,DEVELOPMENT_SYNTHETIC
21,1,3,20,3,3,3,5,20,3,5,4,0.5555555555555556,9,15.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6654,1,W003,DEVELOPMENT_SYNTHETIC
21,2,1,45,2,1,1,3,10,1,4,0,1.0,10,25.0,0.0,30,3,6,3,3,5,20,0.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
20,1,4,20,2,2,2,3,10,2,0,3,0.0,3,25.0,0.0,20,2,5,3,2,4,10,0.0,1.0,0.0,0.1826,0,W002,DEVELOPMENT_SYNTHETIC
25,3,3,45,3,2,1,5,15,2,5,4,0.5555555555555556,4,20.0,0.0,15,1,3,2,1,2,0,1.0,1.0,1.0,0.9372,1,W001,DEVELOPMENT_SYNTHETIC
26,2,3,20,2,1,5,5,45,1,3,4,0.42857142857142855,2,20.0,0.0,10,1,1,2,1,2,35,0.0,1.0,1.0,0.2085,0,W009,DEVELOPMENT_SYNTHETIC
